Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Coder ID,Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
CEBUS-02-R11__2022-02-01__18-17-42,2025-03-16 14:57:31,,Media file,player #1:E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.715,60.727,29.970,LR,TER,0.0,seqstart,Sequence info,almendraunknown,,,,POINT,0.000,0.000,NA,E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0,0,,,,
CEBUS-02-R11__2022-02-01__18-17-42,2025-03-16 14:57:31,,Media file,player #1:E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.715,60.727,29.970,LR,TER,0.0,hammerstone,Sequence info,onanvil,None,e_onanvil,,POINT,0.200,0.200,NA,E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-01__18-17-42.MP4,6,6,,,FRE,
CEBUS-02-R11__2022-02-01__18-17-42,2025-03-16 14:57:31,,Media file,player #1:E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.715,60.727,29.970,LR,TER,0.0,pound,Behavior,stand,1foot,None,,POINT,0.901,0.901,NA,E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-01__18-17-42.MP4,27,27,,,,
CEBUS-02-R11__2022-02-01__18-17-42,2025-03-16 14:57:31,,Media file,player #1:E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.715,60.727,29.970,LR,TER,0.0,reposit,Behavior,item,,,,POINT,5.639,5.639,NA,E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-01__18-17-42.MP4,169,169,,,,
CEBUS-02-R11__2022-02-01__18-17-42,2025-03-16 14:57:31,,Media file,player #1:E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.715,60.727,29.970,LR,TER,0.0,pound,Behavior,stand,"1foot,tailsupport",None,,POINT,7.808,7.808,NA,E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-01__18-17-42.MP4,234,234,,,,
CEBUS-02-R11__2022-02-01__18-17-42,2025-03-16 14:57:31,,Media file,player #1:E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.715,60.727,29.970,LR,TER,0.0,reposit,Behavior,peel,,,,POINT,11.211,11.211,NA,E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-01__18-17-42.MP4,336,336,,,"already eating a bit
",
CEBUS-02-R11__2022-02-01__18-17-42,2025-03-16 14:57:31,,Media file,player #1:E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.715,60.727,29.970,LR,TER,0.0,pound,Behavior,stand,None,None,,POINT,21.321,21.321,NA,E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-01__18-17-42.MP4,639,639,,,,
CEBUS-02-R11__2022-02-01__18-17-42,2025-03-16 14:57:31,,Media file,player #1:E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.715,60.727,29.970,LR,TER,0.0,reposit,Behavior,item,,,,POINT,23.557,23.557,NA,E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-01__18-17-42.MP4,706,706,,,,
CEBUS-02-R11__2022-02-01__18-17-42,2025-03-16 14:57:31,,Media file,player #1:E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.715,60.727,29.970,LR,TER,0.0,pound,Behavior,stand,1foot,None,,POINT,26.260,26.260,NA,E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-01__18-17-42.MP4,787,787,,,,
CEBUS-02-R11__2022-02-01__18-17-42,2025-03-16 14:57:31,,Media file,player #1:E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.715,60.727,29.970,LR,TER,0.0,reposit,Behavior,peel,,,,POINT,31.532,31.532,NA,E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-01__18-17-42.MP4,945,945,,,already eating a bit,
CEBUS-02-R11__2022-02-01__18-17-42,2025-03-16 14:57:31,,Media file,player #1:E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.715,60.727,29.970,LR,TER,0.0,misstrike,Behavior,None,,,,POINT,48.549,48.549,NA,E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-01__18-17-42.MP4,1455,1455,,,"difficulty picking up hammer, does not really hit Almendra",
CEBUS-02-R11__2022-02-01__18-17-42,2025-03-16 14:57:31,,Media file,player #1:E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.715,60.727,29.970,LR,TER,0.0,reposit,Behavior,peel,,,,POINT,51.051,51.051,NA,E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-01__18-17-42.MP4,1530,1530,,,,
CEBUS-02-R11__2022-02-01__18-17-42,2025-03-16 14:57:31,,Media file,player #1:E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.715,60.727,29.970,LR,TER,0.0,hammerswitch,Behavior,offanvilreach,None,,,POINT,57.391,57.391,NA,E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-01__18-17-42.MP4,1720,1720,,,BAM,
CEBUS-02-R11__2022-02-01__18-17-42,2025-03-16 14:57:31,,Media file,player #1:E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.715,60.727,29.970,LR,TER,0.0,pound,Behavior,crouch,"1foot,1hand",None,,POINT,58.358,58.358,NA,E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-01__18-17-42.MP4,1749,1749,,,,
CEBUS-02-R11__2022-02-01__18-17-42,2025-03-16 14:57:31,,Media file,player #1:E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.715,60.727,29.970,LR,TER,0.0,pound,Behavior,stand,1hand,None,,POINT,59.559,59.559,NA,E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-01__18-17-42.MP4,1785,1785,,,,
CEBUS-02-R11__2022-02-01__18-17-42,2025-03-16 14:57:31,,Media file,player #1:E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.715,60.727,29.970,LR,TER,0.0,pound,Behavior,crouch,1hand,None,,POINT,60.627,60.627,NA,E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-01__18-17-42.MP4,1817,1817,,,,
CEBUS-02-R11__2022-02-01__18-17-42,2025-03-16 14:57:31,,Media file,player #1:E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.715,60.727,29.970,LR,TER,0.0,seqend,Sequence info,seqcont,None,None,None,POINT,60.715,60.715,NA,E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-01__18-17-42.MP4,1820,1820,,,,
CEBUS-02-R11__2022-02-01__18-17-42_original,2024-12-05 14:11:26.607,,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,seqstart,Sequence info,almendrabrown,,,,POINT,0.000,0.000,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0,0,,,,
CEBUS-02-R11__2022-02-01__18-17-42_original,2024-12-05 14:11:26.607,,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,hammerstone,Sequence info,inhand,None,e_onanvil,,POINT,0.133,0.133,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,4,4,,,FRE,
CEBUS-02-R11__2022-02-01__18-17-42_original,2024-12-05 14:11:26.607,,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,pound,Behavior,crouch,1foot,None,,POINT,0.901,0.901,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,27,27,,,,
CEBUS-02-R11__2022-02-01__18-17-42_original,2024-12-05 14:11:26.607,,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,reposit,Behavior,item,,,,POINT,5.372,5.372,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,161,161,,,,
CEBUS-02-R11__2022-02-01__18-17-42_original,2024-12-05 14:11:26.607,,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,pound,Behavior,crouch,1foot,None,,POINT,7.808,7.808,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,234,234,,,,
CEBUS-02-R11__2022-02-01__18-17-42_original,2024-12-05 14:11:26.607,,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,seqend,Sequence info,opened,None,None,None,POINT,13.347,13.347,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,400,400,,,,
CEBUS-02-R11__2022-02-01__18-17-42_original,2024-12-05 14:11:26.607,,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,seqstart,Sequence info,almendrabrown,,,,POINT,20.287,20.287,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,608,608,,,,
CEBUS-02-R11__2022-02-01__18-17-42_original,2024-12-05 14:11:26.607,,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,hammerstone,Sequence info,onanvil,None,e_onanvil,,POINT,20.454,20.454,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,613,613,,,FRE,
CEBUS-02-R11__2022-02-01__18-17-42_original,2024-12-05 14:11:26.607,,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,pound,Behavior,crouch,None,None,,POINT,21.388,21.388,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,641,641,,,,
CEBUS-02-R11__2022-02-01__18-17-42_original,2024-12-05 14:11:26.607,,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,reposit,Behavior,item,,,,POINT,22.756,22.756,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,682,682,,,,
CEBUS-02-R11__2022-02-01__18-17-42_original,2024-12-05 14:11:26.607,,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,pound,Behavior,crouch,None,None,,POINT,26.426,26.426,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,792,792,,,,
CEBUS-02-R11__2022-02-01__18-17-42_original,2024-12-05 14:11:26.607,,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,reposit,Behavior,peel,,,,POINT,31.231,31.231,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,936,936,,,,
CEBUS-02-R11__2022-02-01__18-17-42_original,2024-12-05 14:11:26.607,,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,reposit,Behavior,item,,,,POINT,41.875,41.875,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,1255,1255,,,,
CEBUS-02-R11__2022-02-01__18-17-42_original,2024-12-05 14:11:26.607,,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,misstrike,Behavior,None,,,,POINT,48.549,48.549,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,1455,1455,,,,
CEBUS-02-R11__2022-02-01__18-17-42_original,2024-12-05 14:11:26.607,,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,seqend,Sequence info,abandoned,None,None,None,POINT,51.818,51.818,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,1553,1553,,,,
CEBUS-02-R11__2022-02-01__18-17-42_original,2024-12-05 14:11:26.607,,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,seqstart,Sequence info,almendrabrown,,,,POINT,58.258,58.258,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,1746,1746,,,,
CEBUS-02-R11__2022-02-01__18-17-42_original,2024-12-05 14:11:26.607,,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,hammerstone,Sequence info,offanvilreach,None,e_onanvil,,POINT,58.358,58.358,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,1749,1749,,,WIL,
CEBUS-02-R11__2022-02-01__18-17-42_original,2024-12-05 14:11:26.607,,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,pound,Behavior,crouch,None,None,,POINT,58.392,58.392,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,1750,1750,,,,
CEBUS-02-R11__2022-02-01__18-17-42_original,2024-12-05 14:11:26.607,,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,pound,Behavior,crouch,None,None,,POINT,59.660,59.660,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,1788,1788,,,,
CEBUS-02-R11__2022-02-01__18-17-42_original,2024-12-05 14:11:26.607,,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,pound,Behavior,crouch,None,None,,POINT,60.600,60.600,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,1816,1816,,,,
CEBUS-02-R11__2022-02-01__18-17-42_original,2024-12-05 14:11:26.607,,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,seqend,Sequence info,None,None,None,None,POINT,60.694,60.694,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,1819,1819,,,ending missed,
CEBUS-02-R11__2022-02-03__13-24-23,2025-03-16 15:09:36,,Media file,player #1:E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-03__13-24-23.MP4,0.0,9.776,60.894,29.970,LR,SPT,0.0,seqstart,Sequence info,almendrabrown,,,,POINT,0.000,0.000,NA,E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-03__13-24-23.MP4,0,0,,,,
CEBUS-02-R11__2022-02-03__13-24-23,2025-03-16 15:09:36,,Media file,player #1:E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-03__13-24-23.MP4,0.0,9.776,60.894,29.970,LR,SPT,0.0,hammerstone,Sequence info,inhand,None,e_onanvil,,POINT,0.033,0.033,NA,E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-03__13-24-23.MP4,1,1,,,FRE,
CEBUS-02-R11__2022-02-03__13-24-23,2025-03-16 15:09:36,,Media file,player #1:E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-03__13-24-23.MP4,0.0,9.776,60.894,29.970,LR,SPT,0.0,pound,Behavior,stand,None,None,,POINT,0.100,0.100,NA,E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-03__13-24-23.MP4,3,3,,,,
CEBUS-02-R11__2022-02-03__13-24-23,2025-03-16 15:09:36,,Media file,player #1:E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-03__13-24-23.MP4,0.0,9.776,60.894,29.970,LR,SPT,0.0,pound,Behavior,stand,None,None,,POINT,1.535,1.535,NA,E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-03__13-24-23.MP4,46,46,,,,
CEBUS-02-R11__2022-02-03__13-24-23,2025-03-16 15:09:36,,Media file,player #1:E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-03__13-24-23.MP4,0.0,9.776,60.894,29.970,LR,SPT,0.0,reposit,Behavior,peel,,,,POINT,4.805,4.805,NA,E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-03__13-24-23.MP4,144,144,,,,
CEBUS-02-R11__2022-02-03__13-24-23,2025-03-16 15:09:36,,Media file,player #1:E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-03__13-24-23.MP4,0.0,9.776,60.894,29.970,LR,SPT,0.0,pound,Behavior,crouch,None,None,,POINT,6.139,6.139,NA,E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-03__13-24-23.MP4,184,184,,,,
CEBUS-02-R11__2022-02-03__13-24-23,2025-03-16 15:09:36,,Media file,player #1:E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-03__13-24-23.MP4,0.0,9.776,60.894,29.970,LR,SPT,0.0,seqend,Sequence info,opened,noscrounging,nodisplacement,noattention,POINT,9.776,9.776,NA,E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-03__13-24-23.MP4,293,293,,,,
CEBUS-02-R11__2022-02-03__13-24-23 (imported at 2025-03-19 10:46:18),2024-12-05 15:19:33.085,,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-03__13-24-23.MP4,0.0,8.809,60.894,29.970,MC,SPT,0.0,seqstart,Sequence info,almendrabrown,,,,POINT,0.000,0.000,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-03__13-24-23.MP4,0,0,,,,
CEBUS-02-R11__2022-02-03__13-24-23 (imported at 2025-03-19 10:46:18),2024-12-05 15:19:33.085,,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-03__13-24-23.MP4,0.0,8.809,60.894,29.970,MC,SPT,0.0,hammerstone,Sequence info,inhand,None,e_onanvil,,POINT,0.067,0.067,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-03__13-24-23.MP4,2,2,,,FRE,
CEBUS-02-R11__2022-02-03__13-24-23 (imported at 2025-03-19 10:46:18),2024-12-05 15:19:33.085,,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-03__13-24-23.MP4,0.0,8.809,60.894,29.970,MC,SPT,0.0,pound,Behavior,stand,None,None,,POINT,0.133,0.133,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-03__13-24-23.MP4,4,4,,,,
CEBUS-02-R11__2022-02-03__13-24-23 (imported at 2025-03-19 10:46:18),2024-12-05 15:19:33.085,,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-03__13-24-23.MP4,0.0,8.809,60.894,29.970,MC,SPT,0.0,pound,Behavior,stand,None,None,,POINT,1.535,1.535,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-03__13-24-23.MP4,46,46,,,,
CEBUS-02-R11__2022-02-03__13-24-23 (imported at 2025-03-19 10:46:18),2024-12-05 15:19:33.085,,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-03__13-24-23.MP4,0.0,8.809,60.894,29.970,MC,SPT,0.0,reposit,Behavior,peel,,,,POINT,3.237,3.237,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-03__13-24-23.MP4,97,97,,,,
CEBUS-02-R11__2022-02-03__13-24-23 (imported at 2025-03-19 10:46:18),2024-12-05 15:19:33.085,,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-03__13-24-23.MP4,0.0,8.809,60.894,29.970,MC,SPT,0.0,pound,Behavior,crouch,None,None,,POINT,6.173,6.173,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-03__13-24-23.MP4,185,185,,,,
CEBUS-02-R11__2022-02-03__13-24-23 (imported at 2025-03-19 10:46:18),2024-12-05 15:19:33.085,,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-03__13-24-23.MP4,0.0,8.809,60.894,29.970,MC,SPT,0.0,seqend,Sequence info,opened,None,None,None,POINT,8.809,8.809,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-03__13-24-23.MP4,264,264,,,,
CEBUS-02-R11__2022-02-12__18-05-32,2025-03-16 15:11:25,,Media file,player #1:E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-12__18-05-32.MP4,0.0,60.843,60.861,29.970,LR,SPT,0.0,seqstart,Sequence info,almendrabrown,,,,POINT,0.000,0.000,NA,E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-12__18-05-32.MP4,0,0,,,,
CEBUS-02-R11__2022-02-12__18-05-32,2025-03-16 15:11:25,,Media file,player #1:E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-12__18-05-32.MP4,0.0,60.843,60.861,29.970,LR,SPT,0.0,hammerstone,Sequence info,inhand,None,e_onanvil,,POINT,0.033,0.033,NA,E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-12__18-05-32.MP4,1,1,,,FRE,
CEBUS-02-R11__2022-02-12__18-05-32,2025-03-16 15:11:25,,Media file,player #1:E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-12__18-05-32.MP4,0.0,60.843,60.861,29.970,LR,SPT,0.0,pound,Behavior,stand,1foot,None,,POINT,0.400,0.400,NA,E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-12__18-05-32.MP4,12,12,,,,
CEBUS-02-R11__2022-02-12__18-05-32,2025-03-16 15:11:25,,Media file,player #1:E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-12__18-05-32.MP4,0.0,60.843,60.861,29.970,LR,SPT,0.0,pound,Behavior,stand,None,None,,POINT,1.869,1.869,NA,E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-12__18-05-32.MP4,56,56,,,,
CEBUS-02-R11__2022-02-12__18-05-32,2025-03-16 15:11:25,,Media file,player #1:E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-12__18-05-32.MP4,0.0,60.843,60.861,29.970,LR,SPT,0.0,pound,Behavior,stand,None,None,,POINT,3.804,3.804,NA,E:/CEBUS-02-R11_all/CEBUS-02-R11__2022-02-12__18-05-32.MP4,114,114,,,,
