Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Coder ID,Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
CEBUS-02-R11__2022-01-10__17-50-52,2025-08-27 20:34:26,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-10__17-50-52.MP4,0.0,14.247,60.894,29.970,MC,TER,0.0,seqstart,Sequence info,Other,,,,POINT,2.336,2.336,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-10__17-50-52.MP4,70,70,,,FRE as anvil. snail,
CEBUS-02-R11__2022-01-10__17-50-52,2025-08-27 20:34:26,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-10__17-50-52.MP4,0.0,14.247,60.894,29.970,MC,TER,0.0,hammerstone,Sequence info,onanvil,None,e_onanvil,,POINT,2.502,2.502,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-10__17-50-52.MP4,75,75,,,BAM,
CEBUS-02-R11__2022-01-10__17-50-52,2025-08-27 20:34:26,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-10__17-50-52.MP4,0.0,14.247,60.894,29.970,MC,TER,0.0,pound,Behavior,crouch,1hand,None,,POINT,2.603,2.603,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-10__17-50-52.MP4,78,78,,,,
CEBUS-02-R11__2022-01-10__17-50-52,2025-08-27 20:34:26,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-10__17-50-52.MP4,0.0,14.247,60.894,29.970,MC,TER,0.0,misstrike,Behavior,itemflies,,,,POINT,2.703,2.703,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-10__17-50-52.MP4,81,81,,,,
CEBUS-02-R11__2022-01-10__17-50-52,2025-08-27 20:34:26,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-10__17-50-52.MP4,0.0,14.247,60.894,29.970,MC,TER,0.0,pound,Behavior,crouch,1hand,None,,POINT,10.477,10.477,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-10__17-50-52.MP4,314,314,,,,
CEBUS-02-R11__2022-01-10__17-50-52,2025-08-27 20:34:26,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-10__17-50-52.MP4,0.0,14.247,60.894,29.970,MC,TER,0.0,pound,Behavior,crouch,1hand,None,,POINT,12.613,12.613,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-10__17-50-52.MP4,378,378,,,,
CEBUS-02-R11__2022-01-10__17-50-52,2025-08-27 20:34:26,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-10__17-50-52.MP4,0.0,14.247,60.894,29.970,MC,TER,0.0,pound,Behavior,crouch,1hand,None,,POINT,14.348,14.348,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-10__17-50-52.MP4,430,430,,,,
CEBUS-02-R11__2022-01-10__17-50-52,2025-08-27 20:34:26,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-10__17-50-52.MP4,0.0,14.247,60.894,29.970,MC,TER,0.0,seqend,Sequence info,opened,noscrounging,nodisplacement,noattention,POINT,16.583,16.583,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-10__17-50-52.MP4,500,500,,,,
CEBUS-02-R11__2022-01-12__08-17-35,2025-08-27 20:52:08,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-12__08-17-35.MP4,0.0,36.357,60.727,29.970,MC,juvenileunknown,0.0,seqstart,Sequence info,almendrabrown,,,,POINT,24.358,24.358,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-12__08-17-35.MP4,730,730,,,check ID,
CEBUS-02-R11__2022-01-12__08-17-35,2025-08-27 20:52:08,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-12__08-17-35.MP4,0.0,36.357,60.727,29.970,MC,juvenileunknown,0.0,hammerstone,Sequence info,onanvil,None,e_onanvil,,POINT,28.161,28.161,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-12__08-17-35.MP4,844,844,,,WIL,
CEBUS-02-R11__2022-01-12__08-17-35,2025-08-27 20:52:08,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-12__08-17-35.MP4,0.0,36.357,60.727,29.970,MC,juvenileunknown,0.0,pound,Behavior,stand,1foot,overhead,,POINT,28.662,28.662,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-12__08-17-35.MP4,859,859,,,,
CEBUS-02-R11__2022-01-12__08-17-35,2025-08-27 20:52:08,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-12__08-17-35.MP4,0.0,36.357,60.727,29.970,MC,juvenileunknown,0.0,pound,Behavior,crouch,1foot,overhead,,POINT,35.469,35.469,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-12__08-17-35.MP4,1063,1063,,,,
CEBUS-02-R11__2022-01-12__08-17-35,2025-08-27 20:52:08,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-12__08-17-35.MP4,0.0,36.357,60.727,29.970,MC,juvenileunknown,0.0,misstrike,Behavior,hammerlost,,,,POINT,36.103,36.103,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-12__08-17-35.MP4,1082,1082,,,,
CEBUS-02-R11__2022-01-12__08-17-35,2025-08-27 20:52:08,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-12__08-17-35.MP4,0.0,36.357,60.727,29.970,MC,juvenileunknown,0.0,reposit,Behavior,item,,,,POINT,36.803,36.803,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-12__08-17-35.MP4,1103,1103,,,,
CEBUS-02-R11__2022-01-12__08-17-35,2025-08-27 20:52:08,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-12__08-17-35.MP4,0.0,36.357,60.727,29.970,MC,juvenileunknown,0.0,pound,Behavior,crouch,None,overhead,,POINT,41.942,41.942,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-12__08-17-35.MP4,1257,1257,,,,
CEBUS-02-R11__2022-01-12__08-17-35,2025-08-27 20:52:08,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-12__08-17-35.MP4,0.0,36.357,60.727,29.970,MC,juvenileunknown,0.0,pound,Behavior,stand,1foot,overhead,,POINT,43.777,43.777,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-12__08-17-35.MP4,1312,1312,,,,
CEBUS-02-R11__2022-01-12__08-17-35,2025-08-27 20:52:08,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-12__08-17-35.MP4,0.0,36.357,60.727,29.970,MC,juvenileunknown,0.0,pound,Behavior,crouch,None,overhead,,POINT,45.279,45.279,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-12__08-17-35.MP4,1357,1357,,,,
CEBUS-02-R11__2022-01-12__08-17-35,2025-08-27 20:52:08,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-12__08-17-35.MP4,0.0,36.357,60.727,29.970,MC,juvenileunknown,0.0,pound,Behavior,stand,tailsupport,overhead,,POINT,46.713,46.713,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-12__08-17-35.MP4,1400,1400,,,,
CEBUS-02-R11__2022-01-12__08-17-35,2025-08-27 20:52:08,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-12__08-17-35.MP4,0.0,36.357,60.727,29.970,MC,juvenileunknown,0.0,reposit,Behavior,peel,,,,POINT,48.215,48.215,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-12__08-17-35.MP4,1445,1445,,,,
CEBUS-02-R11__2022-01-12__08-17-35,2025-08-27 20:52:08,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-12__08-17-35.MP4,0.0,36.357,60.727,29.970,MC,juvenileunknown,0.0,pound,Behavior,stand,None,overhead,,POINT,50.717,50.717,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-12__08-17-35.MP4,1520,1520,,,,
CEBUS-02-R11__2022-01-12__08-17-35,2025-08-27 20:52:08,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-12__08-17-35.MP4,0.0,36.357,60.727,29.970,MC,juvenileunknown,0.0,pound,Behavior,stand,None,overhead,,POINT,52.019,52.019,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-12__08-17-35.MP4,1559,1559,,,,
CEBUS-02-R11__2022-01-12__08-17-35,2025-08-27 20:52:08,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-12__08-17-35.MP4,0.0,36.357,60.727,29.970,MC,juvenileunknown,0.0,reposit,Behavior,peel,,,,POINT,54.821,54.821,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-12__08-17-35.MP4,1643,1643,,,,
CEBUS-02-R11__2022-01-12__08-17-35,2025-08-27 20:52:08,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-12__08-17-35.MP4,0.0,36.357,60.727,29.970,MC,juvenileunknown,0.0,pound,Behavior,stand,None,None,,POINT,59.559,59.559,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-12__08-17-35.MP4,1785,1785,,,,
CEBUS-02-R11__2022-01-12__08-17-35,2025-08-27 20:52:08,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-12__08-17-35.MP4,0.0,36.357,60.727,29.970,MC,juvenileunknown,0.0,seqend,Sequence info,None,noscrounging,nodisplacement,noattention,POINT,60.715,60.715,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-01-12__08-17-35.MP4,1820,1820,,,"ending missed, one more pound but already heard Almendra cracking",
CEBUS-02-R11__2022-02-01__18-17-42,2025-08-27 20:58:11,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,seqstart,Sequence info,almendrabrown,,,,POINT,0.000,0.000,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0,0,,,,
CEBUS-02-R11__2022-02-01__18-17-42,2025-08-27 20:58:11,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,hammerstone,Sequence info,inhand,None,e_onanvil,,POINT,0.133,0.133,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,4,4,,,FRE,
CEBUS-02-R11__2022-02-01__18-17-42,2025-08-27 20:58:11,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,pound,Behavior,stand,1foot,None,,POINT,0.901,0.901,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,27,27,,,,
CEBUS-02-R11__2022-02-01__18-17-42,2025-08-27 20:58:11,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,reposit,Behavior,item,,,,POINT,5.372,5.372,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,161,161,,,,
CEBUS-02-R11__2022-02-01__18-17-42,2025-08-27 20:58:11,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,pound,Behavior,crouch,1foot,None,,POINT,7.808,7.808,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,234,234,,,,
CEBUS-02-R11__2022-02-01__18-17-42,2025-08-27 20:58:11,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,reposit,Behavior,peel,,,,POINT,11.578,11.578,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,347,347,,,,
CEBUS-02-R11__2022-02-01__18-17-42,2025-08-27 20:58:11,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,pound,Behavior,crouch,None,None,,POINT,21.388,21.388,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,641,641,,,,
CEBUS-02-R11__2022-02-01__18-17-42,2025-08-27 20:58:11,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,reposit,Behavior,item,,,,POINT,22.756,22.756,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,682,682,,,,
CEBUS-02-R11__2022-02-01__18-17-42,2025-08-27 20:58:11,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,pound,Behavior,crouch,None,None,,POINT,26.426,26.426,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,792,792,,,,
CEBUS-02-R11__2022-02-01__18-17-42,2025-08-27 20:58:11,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,reposit,Behavior,peel,,,,POINT,31.231,31.231,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,936,936,,,,
CEBUS-02-R11__2022-02-01__18-17-42,2025-08-27 20:58:11,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,reposit,Behavior,item,,,,POINT,41.875,41.875,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,1255,1255,,,,
CEBUS-02-R11__2022-02-01__18-17-42,2025-08-27 20:58:11,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,misstrike,Behavior,None,,,,POINT,48.549,48.549,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,1455,1455,,,,
CEBUS-02-R11__2022-02-01__18-17-42,2025-08-27 20:58:11,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,reposit,Behavior,peel,,,,POINT,51.251,51.251,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,1536,1536,,,checks out a different Almendra,
CEBUS-02-R11__2022-02-01__18-17-42,2025-08-27 20:58:11,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,hammerswitch,Behavior,offanvilreach,None,,,POINT,56.123,56.123,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,1682,1682,,,WIL,
CEBUS-02-R11__2022-02-01__18-17-42,2025-08-27 20:58:11,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,pound,Behavior,crouch,None,None,,POINT,58.392,58.392,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,1750,1750,,,,
CEBUS-02-R11__2022-02-01__18-17-42,2025-08-27 20:58:11,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,pound,Behavior,crouch,None,None,,POINT,59.660,59.660,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,1788,1788,,,,
CEBUS-02-R11__2022-02-01__18-17-42,2025-08-27 20:58:11,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,pound,Behavior,crouch,None,None,,POINT,60.600,60.600,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,1816,1816,,,,
CEBUS-02-R11__2022-02-01__18-17-42,2025-08-27 20:58:11,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,0.0,60.694,60.727,29.970,MC,TER,0.0,seqend,Sequence info,None,None,None,None,POINT,60.694,60.694,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-17-42.MP4,1819,1819,,,ending missed,
CEBUS-02-R11__2022-02-01__18-18-48,2025-08-27 21:04:19,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-18-48.MP4,0.0,57.548,60.894,29.970,MC,TER,0.0,seqstart,Sequence info,almendrabrown,,,,POINT,3.337,3.337,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-18-48.MP4,100,100,,,,
CEBUS-02-R11__2022-02-01__18-18-48,2025-08-27 21:04:19,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-18-48.MP4,0.0,57.548,60.894,29.970,MC,TER,0.0,hammerstone,Sequence info,onanvil,None,e_onanvil,,POINT,3.570,3.570,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-18-48.MP4,107,107,,,BAM,
CEBUS-02-R11__2022-02-01__18-18-48,2025-08-27 21:04:19,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-18-48.MP4,0.0,57.548,60.894,29.970,MC,TER,0.0,misstrike,Behavior,None,,,,POINT,6.540,6.540,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-18-48.MP4,196,196,,,very very weak might have landed on Almendra but looked just like he moved the hammerstone over,
CEBUS-02-R11__2022-02-01__18-18-48,2025-08-27 21:04:19,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-18-48.MP4,0.0,57.548,60.894,29.970,MC,TER,0.0,pound,Behavior,crouch,None,overhead,,POINT,14.314,14.314,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-18-48.MP4,429,429,,,,
CEBUS-02-R11__2022-02-01__18-18-48,2025-08-27 21:04:19,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-18-48.MP4,0.0,57.548,60.894,29.970,MC,TER,0.0,pound,Behavior,crouch,None,None,,POINT,15.782,15.782,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-18-48.MP4,473,473,,,,
CEBUS-02-R11__2022-02-01__18-18-48,2025-08-27 21:04:19,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-18-48.MP4,0.0,57.548,60.894,29.970,MC,TER,0.0,pound,Behavior,crouch,None,None,,POINT,17.050,17.050,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-18-48.MP4,511,511,,,,
CEBUS-02-R11__2022-02-01__18-18-48,2025-08-27 21:04:19,corrected by LR,Media file,player #1:Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-18-48.MP4,0.0,57.548,60.894,29.970,MC,TER,0.0,reposit,Behavior,peel,,,,POINT,21.121,21.121,NA,Y:/capuchin_coiba/archive/rawdata/camera_trap_images/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-01__18-18-48.MP4,633,633,,,,
