Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Coder ID,Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
EXP-ANV-01-R11__2022-01-11__18-24-29,2023-01-30 10:02:03,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-01-11__18-24-29.MP4,0.0,7.158,60.894,29.970,MKWC,TER,0.0,seqstart,Sequence info,Unknown,,,,POINT,8.991,8.991,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-01-11__18-24-29.MP4,NA,NA,,,snail?,
EXP-ANV-01-R11__2022-01-11__18-24-29,2023-01-30 10:02:03,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-01-11__18-24-29.MP4,0.0,7.158,60.894,29.970,MKWC,TER,0.0,hammerstone,Sequence info,onanvil,None,3,e_offanvilreach,POINT,10.993,10.993,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-01-11__18-24-29.MP4,NA,NA,,,BCH ( big chunk ),
EXP-ANV-01-R11__2022-01-11__18-24-29,2023-01-30 10:02:03,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-01-11__18-24-29.MP4,0.0,7.158,60.894,29.970,MKWC,TER,0.0,pound,Behavior,crouch,None,None,,POINT,11.447,11.447,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-01-11__18-24-29.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-01-11__18-24-29,2023-01-30 10:02:03,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-01-11__18-24-29.MP4,0.0,7.158,60.894,29.970,MKWC,TER,0.0,seqend,Sequence info,opened,noscrounging,nodisplacement,noattention,POINT,16.149,16.149,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-01-11__18-24-29.MP4,484,484,,,,
EXP-ANV-01-R11__2022-03-06__06-57-49,2023-01-30 10:18:23,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-06__06-57-49.MP4,0.0,24.129,60.861,29.970,MKWC,PEA,0.0,seqstart,Sequence info,Other,,,,POINT,0.182,0.182,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-06__06-57-49.MP4,NA,NA,,,"face-shot, snail",
EXP-ANV-01-R11__2022-03-06__06-57-49,2023-01-30 10:18:23,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-06__06-57-49.MP4,0.0,24.129,60.861,29.970,MKWC,PEA,0.0,hammerstone,Sequence info,onanvil,None,3,e_offanvilwalk,POINT,0.656,0.656,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-06__06-57-49.MP4,NA,NA,,,LCH,
EXP-ANV-01-R11__2022-03-06__06-57-49,2023-01-30 10:18:23,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-06__06-57-49.MP4,0.0,24.129,60.861,29.970,MKWC,PEA,0.0,pound,Behavior,stand,None,None,,POINT,2.151,2.151,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-06__06-57-49.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-06__06-57-49,2023-01-30 10:18:23,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-06__06-57-49.MP4,0.0,24.129,60.861,29.970,MKWC,PEA,0.0,reposit,Behavior,item,,,,POINT,3.653,3.653,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-06__06-57-49.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-06__06-57-49,2023-01-30 10:18:23,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-06__06-57-49.MP4,0.0,24.129,60.861,29.970,MKWC,PEA,0.0,pound,Behavior,stand,None,None,,POINT,4.903,4.903,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-06__06-57-49.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-06__06-57-49,2023-01-30 10:18:23,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-06__06-57-49.MP4,0.0,24.129,60.861,29.970,MKWC,PEA,0.0,misstrike,Behavior,itemflies,,,,POINT,4.905,4.905,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-06__06-57-49.MP4,147,147,,,,
EXP-ANV-01-R11__2022-03-06__06-57-49,2023-01-30 10:18:23,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-06__06-57-49.MP4,0.0,24.129,60.861,29.970,MKWC,PEA,0.0,pound,Behavior,crouch,None,None,,POINT,11.845,11.845,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-06__06-57-49.MP4,355,355,,,,
EXP-ANV-01-R11__2022-03-06__06-57-49,2023-01-30 10:18:23,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-06__06-57-49.MP4,0.0,24.129,60.861,29.970,MKWC,PEA,0.0,reposit,Behavior,peel,,,,POINT,18.309,18.309,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-06__06-57-49.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-06__06-57-49,2023-01-30 10:18:23,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-06__06-57-49.MP4,0.0,24.129,60.861,29.970,MKWC,PEA,0.0,pound,Behavior,crouch,None,None,,POINT,19.560,19.560,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-06__06-57-49.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-06__06-57-49,2023-01-30 10:18:23,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-06__06-57-49.MP4,0.0,24.129,60.861,29.970,MKWC,PEA,0.0,seqend,Sequence info,opened,None,None,None,POINT,24.311,24.311,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-06__06-57-49.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-09__07-10-15,2023-01-30 10:34:25,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-10-15.MP4,0.0,59.616,60.694,29.970,MKWC,PEA,0.0,seqstart,Sequence info,almendrabrown,,,,POINT,0.656,0.656,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-10-15.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-09__07-10-15,2023-01-30 10:34:25,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-10-15.MP4,0.0,59.616,60.694,29.970,MKWC,PEA,0.0,hammerstone,Sequence info,inhand,None,2,e_offanvilwalk,POINT,0.850,0.850,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-10-15.MP4,NA,NA,,,DWA,
EXP-ANV-01-R11__2022-03-09__07-10-15,2023-01-30 10:34:25,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-10-15.MP4,0.0,59.616,60.694,29.970,MKWC,PEA,0.0,pound,Behavior,stand,None,overhead,,POINT,2.155,2.155,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-10-15.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-09__07-10-15,2023-01-30 10:34:25,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-10-15.MP4,0.0,59.616,60.694,29.970,MKWC,PEA,0.0,pound,Behavior,crouch,None,overhead,,POINT,3.903,3.903,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-10-15.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-09__07-10-15,2023-01-30 10:34:25,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-10-15.MP4,0.0,59.616,60.694,29.970,MKWC,PEA,0.0,seqend,Sequence info,opened,None,None,None,POINT,9.409,9.409,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-10-15.MP4,282,282,,,,
EXP-ANV-01-R11__2022-03-09__07-10-15,2023-01-30 10:34:25,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-10-15.MP4,0.0,59.616,60.694,29.970,MKWC,PEA,0.0,seqstart,Sequence info,almendragreen,,,,POINT,37.070,37.070,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-10-15.MP4,1111,1111,,,collected another Almendra and needs to get the hammerstone,
EXP-ANV-01-R11__2022-03-09__07-10-15,2023-01-30 10:34:25,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-10-15.MP4,0.0,59.616,60.694,29.970,MKWC,PEA,0.0,hammerstone,Sequence info,offanvilwalk,None,None,e_onanvil,POINT,49.750,49.750,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-10-15.MP4,1491,1491,,,DWA,
EXP-ANV-01-R11__2022-03-09__07-10-15,2023-01-30 10:34:25,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-10-15.MP4,0.0,59.616,60.694,29.970,MKWC,PEA,0.0,pound,Behavior,stand,None,overhead,,POINT,59.957,59.957,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-10-15.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-09__07-10-15,2023-01-30 10:34:25,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-10-15.MP4,0.0,59.616,60.694,29.970,MKWC,PEA,0.0,seqend,Sequence info,None,None,None,None,POINT,60.272,60.272,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-10-15.MP4,NA,NA,,,"success missed, no follow-up video",
EXP-ANV-01-R11__2022-03-09__07-16-05,2023-01-30 10:50:41,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-16-05.MP4,0.0,60.843,60.861,29.970,MKWC,PEA,0.0,seqstart,Sequence info,almendrabrown,,,,POINT,0.000,0.000,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-16-05.MP4,0,0,,,,
EXP-ANV-01-R11__2022-03-09__07-16-05,2023-01-30 10:50:41,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-16-05.MP4,0.0,60.843,60.861,29.970,MKWC,PEA,0.0,hammerstone,Sequence info,inhand,None,None,e_onanvil,POINT,0.033,0.033,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-16-05.MP4,1,1,,,DWA,
EXP-ANV-01-R11__2022-03-09__07-16-05,2023-01-30 10:50:41,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-16-05.MP4,0.0,60.843,60.861,29.970,MKWC,PEA,0.0,pound,Behavior,stand,None,None,,POINT,0.133,0.133,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-16-05.MP4,4,4,,,,
EXP-ANV-01-R11__2022-03-09__07-16-05,2023-01-30 10:50:41,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-16-05.MP4,0.0,60.843,60.861,29.970,MKWC,PEA,0.0,pound,Behavior,stand,None,overhead,,POINT,1.656,1.656,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-16-05.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-09__07-16-05,2023-01-30 10:50:41,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-16-05.MP4,0.0,60.843,60.861,29.970,MKWC,PEA,0.0,seqend,Sequence info,opened,None,None,None,POINT,5.973,5.973,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-16-05.MP4,179,179,,,,
EXP-ANV-01-R11__2022-03-09__07-16-05,2023-01-30 10:50:41,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-16-05.MP4,0.0,60.843,60.861,29.970,MKWC,PEA,0.0,seqstart,Sequence info,almendrabrown,,,,POINT,23.405,23.405,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-16-05.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-09__07-16-05,2023-01-30 10:50:41,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-16-05.MP4,0.0,60.843,60.861,29.970,MKWC,PEA,0.0,hammerstone,Sequence info,onanvil,None,None,e_onanvil,POINT,24.424,24.424,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-16-05.MP4,732,732,,,DWA,
EXP-ANV-01-R11__2022-03-09__07-16-05,2023-01-30 10:50:41,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-16-05.MP4,0.0,60.843,60.861,29.970,MKWC,PEA,0.0,pound,Behavior,stand,None,overhead,,POINT,25.760,25.760,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-16-05.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-09__07-16-05,2023-01-30 10:50:41,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-16-05.MP4,0.0,60.843,60.861,29.970,MKWC,PEA,0.0,seqend,Sequence info,opened,None,None,None,POINT,38.234,38.234,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-16-05.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-09__07-16-05,2023-01-30 10:50:41,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-16-05.MP4,0.0,60.843,60.861,29.970,MKWC,PEA,0.0,seqstart,Sequence info,almendrabrown,,,,POINT,55.022,55.022,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-16-05.MP4,1649,1649,,,,
EXP-ANV-01-R11__2022-03-09__07-16-05,2023-01-30 10:50:41,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-16-05.MP4,0.0,60.843,60.861,29.970,MKWC,PEA,0.0,hammerstone,Sequence info,onanvil,None,None,e_onanvil,POINT,55.522,55.522,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-16-05.MP4,1664,1664,,,DWA,
EXP-ANV-01-R11__2022-03-09__07-16-05,2023-01-30 10:50:41,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-16-05.MP4,0.0,60.843,60.861,29.970,MKWC,PEA,0.0,pound,Behavior,stand,None,None,,POINT,57.925,57.925,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-16-05.MP4,1736,1736,,,,
EXP-ANV-01-R11__2022-03-09__07-16-05,2023-01-30 10:50:41,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-16-05.MP4,0.0,60.843,60.861,29.970,MKWC,PEA,0.0,reposit,Behavior,item,,,,POINT,59.259,59.259,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-16-05.MP4,1776,1776,,,,
EXP-ANV-01-R11__2022-03-09__07-16-05,2023-01-30 10:50:41,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-16-05.MP4,0.0,60.843,60.861,29.970,MKWC,PEA,0.0,pound,Behavior,stand,None,None,,POINT,60.661,60.661,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-16-05.MP4,1818,1818,,,,
EXP-ANV-01-R11__2022-03-09__07-16-05,2023-01-30 10:50:41,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-16-05.MP4,0.0,60.843,60.861,29.970,MKWC,PEA,0.0,misstrike,Behavior,itemflies,,,,POINT,60.694,60.694,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-16-05.MP4,1819,1819,,,,
EXP-ANV-01-R11__2022-03-09__07-16-05,2023-01-30 10:50:41,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-16-05.MP4,0.0,60.843,60.861,29.970,MKWC,PEA,0.0,seqend,Sequence info,None,None,None,None,POINT,60.843,60.843,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__07-16-05.MP4,1823,1823,,,success missed,
EXP-ANV-01-R11__2022-03-09__18-30-58,2023-02-08 14:39:08,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__18-30-58.MP4,0.0,13.437,60.894,29.970,MKWC,PEA,0.0,seqstart,Sequence info,almendrared,,,,POINT,0.243,0.243,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__18-30-58.MP4,NA,NA,,,"peeling and eating before, pound(s) before",
EXP-ANV-01-R11__2022-03-09__18-30-58,2023-02-08 14:39:08,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__18-30-58.MP4,0.0,13.437,60.894,29.970,MKWC,PEA,0.0,hammerstone,Sequence info,onanvil,None,2,e_offanvilwalk,POINT,7.253,7.253,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__18-30-58.MP4,NA,NA,,,DWA,
EXP-ANV-01-R11__2022-03-09__18-30-58,2023-02-08 14:39:08,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__18-30-58.MP4,0.0,13.437,60.894,29.970,MKWC,PEA,0.0,pound,Behavior,stand,None,None,,POINT,9.152,9.152,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__18-30-58.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-09__18-30-58,2023-02-08 14:39:08,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__18-30-58.MP4,0.0,13.437,60.894,29.970,MKWC,PEA,0.0,seqend,Sequence info,opened,None,None,None,POINT,13.680,13.680,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-09__18-30-58.MP4,410,410,,,,
EXP-ANV-01-R11__2022-03-10__06-25-17,2023-02-09 10:53:22,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-10__06-25-17.MP4,0.0,12.768,60.560,29.970,MKWC,PEA,0.0,seqstart,Sequence info,almendraunknown,,,,POINT,0.060,0.060,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-10__06-25-17.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-10__06-25-17,2023-02-09 10:53:22,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-10__06-25-17.MP4,0.0,12.768,60.560,29.970,MKWC,PEA,0.0,hammerstone,Sequence info,offanvilreach,None,2,e_onanvil,POINT,1.402,1.402,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-10__06-25-17.MP4,NA,NA,,,DWA,
EXP-ANV-01-R11__2022-03-10__06-25-17,2023-02-09 10:53:22,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-10__06-25-17.MP4,0.0,12.768,60.560,29.970,MKWC,PEA,0.0,pound,Behavior,stand,None,None,,POINT,2.219,2.219,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-10__06-25-17.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-10__06-25-17,2023-02-09 10:53:22,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-10__06-25-17.MP4,0.0,12.768,60.560,29.970,MKWC,PEA,0.0,misstrike,Behavior,itemflies,,,,POINT,4.220,4.220,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-10__06-25-17.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-10__06-25-17,2023-02-09 10:53:22,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-10__06-25-17.MP4,0.0,12.768,60.560,29.970,MKWC,PEA,0.0,pound,Behavior,stand,None,overhead,,POINT,6.469,6.469,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-10__06-25-17.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-10__06-25-17,2023-02-09 10:53:22,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-10__06-25-17.MP4,0.0,12.768,60.560,29.970,MKWC,PEA,0.0,pound,Behavior,stand,None,overhead,,POINT,7.970,7.970,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-10__06-25-17.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-10__06-25-17,2023-02-09 10:53:22,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-10__06-25-17.MP4,0.0,12.768,60.560,29.970,MKWC,PEA,0.0,pound,Behavior,stand,None,overhead,,POINT,9.973,9.973,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-10__06-25-17.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-10__06-25-17,2023-02-09 10:53:22,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-10__06-25-17.MP4,0.0,12.768,60.560,29.970,MKWC,PEA,0.0,seqend,Sequence info,opened,None,None,None,POINT,12.828,12.828,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-10__06-25-17.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-11__07-27-07,2023-02-09 10:56:18,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-11__07-27-07.MP4,0.0,30.082,60.894,29.970,MKWC,BAL,0.0,seqstart,Sequence info,almendrabrown,,,,POINT,4.152,4.152,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-11__07-27-07.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-03-11__07-27-07,2023-02-09 10:56:18,corrected by LR,Media file,player #1:Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-11__07-27-07.MP4,0.0,30.082,60.894,29.970,MKWC,BAL,0.0,hammerstone,Sequence info,onanvil,None,1,e_offanvilreach,POINT,5.152,5.152,NA,Y:/capuchin_coiba/working/detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-11__07-27-07.MP4,NA,NA,,,DWA,
